id,text,LN1,LN2,LN3,LN4,LN5,LN6,LN7,LN8,LN9,LN10,LN11,LN12,LN13,LN14,LN15,LN16,LN17,LN18,LN19,LN20,LN21
2745,2015年12月14日工商银行湖北省分行与华融公司签订批量资产转让协议，将包括案涉贷款在内的批量债权转让给华融公司，并发出债权转让通知暨债务催收联合公告。,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2746,2016年1月22日，华融公司与原告瑞华国银公司签订批量资产转让协议，将包括案涉贷款在内的批量债权转让给原告瑞华国银公司，并再次发出债权转让通知暨债务催收联合公告。,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2747,另查明，北街口支行和工商银行湖北省分行均为中国工商银行股份有限公司的分支机构。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2748,本案的焦点：一、本案的定性及案涉合同的效力；,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2749,二、金融借款的主债权如何确定；,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2750,三、关于最高额抵押担保债权的责任承担；,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2751,四、关于最高额保证担保债权的责任承担；,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2752,五、关于债权转让的效力问题。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2753,关于本案的定性及合同的效力，本院认为，本案是金融不良债权受让人在受让债权以后，向原金融借款合同的债务人、担保人主张债权的权利义务纠纷，故本案应定性为金融不良债权追偿纠纷。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2754,被告福星鸿泰公司与北街口支行签订的《流动资金借款合同》，被告王曦阳、张祥成、张丽玲、张意平、陈育涛、盈华集团（香港）有限公司、湖北祥诚物资有限公司、上海显业金融信息服务有限公司、湖北鑫盛德隆商贸有限公司、湖北铁骥宝运工贸有限公司、田伦、陈利军与北街口支行分别签订的《最高额保证合同》，以及被告张丽玲与北街口支行签订的《最高额抵押合同》均是当事人的真实意思表示，合同内容未违反相关法律的规定，上述合同均合法有效，对当事人具有约束力。,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2755,关于金融借款主债权，本院认为，合同签订后，北街口支行已按约定发放了2300万元的贷款，履行了合同的出借义务，福星鸿泰公司也应按约定履行按期还本付息的还款义务。,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2756,因福星鸿泰公司未按合同约定履行还款义务已构成违约，应承担相应的违约责任，向北街口支行偿还借款本金，支付借款利息、罚息和复利。,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2757,按合同约定，借款利率为6.6%，该利率约定标准未违反国家相关法律的规定，本院予以支持。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2758,关于逾期利率，原告主张按7.59%计算，未超出借款合同的约定，本院予以确认。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2759,则逾期利息应从北街口支行宣布贷款提前到期之次日即2015年5月14日起算，原告瑞华国银公司主张从2015年9月27日起算，本院予以确认。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2760,经核算，扣减福星鸿泰公司已清偿的利息469983.34元和罚息69.58元，截至2015年11月20日，福星鸿泰公司累计下欠的利息、罚息和复利为1361978.50元（利息表附后）。,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2761,故福星鸿泰公司应向北街口支行偿还借款本金2300万元，支付截至2015年11月20日的利息、罚息和复利1361978.50元，此后的逾期利息、罚息和复利按7.59%的利率标准，计算至本判决确定的还款之日止。,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2762,关于最高额抵押担保债权，本院认为，因张丽玲自愿以其所有的位于武汉市洪山区友谊大道508号时尚欧洲9栋/座18层的B1805、B1806、B1807、B1808、B1809、B18010室房产为福星鸿泰公司的上述贷款本息在400万元最高额度内提供抵押担保，并办理了抵押登记手续。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2763,后双方在2015年3月25日又签订了《<最高额抵押合同>补充协议书》，将最高担保额度提高为800万元，但未办理抵押财产的变更登记。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2764,故根据《中华人民共和国物权法》第一百七十九条第一款、第一百八十七条、第一百九十二条、第二百零三条第一款之规定，北街口支行有权在福星鸿泰公司未能清偿债务的范围内，就上述房产折价、拍卖、变更所得价款，在抵押额度400万元的范围内享有优先受偿权；,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2765,在抵押额度400万元至800万元的范围内享有优先受偿权，但不得对抗善意第三人。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2766,因原告瑞华国银公司没有提交证据证明其实现债权的具体费用，故对其要求被告承担实现债权费用的主张，本院不予支持。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2767,关于最高额保证债权，本院认为，因被告王曦阳、张祥成、张丽玲、张意平、陈育涛、盈华集团（香港）有限公司、湖北祥诚物资有限公司、上海显业金融信息服务有限公司、湖北鑫盛德隆商贸有限公司、湖北铁骥宝运工贸有限公司、田伦、陈利军自愿为福星鸿泰公司的上述贷款本息提供连带责任保证，根据《中华人民共和国担保法》第六条、第十八条、第二十一条、第二十二条之规定，被告王曦阳、张祥成、张丽玲、张意平、陈育涛、盈华集团（香港）有限公司、湖北祥诚物资有限公司、上海显业金融信息服务有限公司、湖北鑫盛德隆商贸有限公司、湖北铁骥宝运工贸有限公司、田伦、陈利军应对被告福星鸿泰公司的前述贷款本息债务向北街口支行承担连带清偿责任。,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2768,关于金融借款主债权及抵押、担保债权的转让，本院认为，因北街口支行和工商银行湖北省分行均为中国工商银行股份有限公司的分支机构，根据《流动资金借款合同》约定，贷款人或中国工商银行股份有限公司可根据经营管理需要授权或委托中国工商银行股份有限公司其他分支机构履行本合同项下权利义务，或将本合同项下贷款债权划归中国工商银行股份有限公司的其他分支承接并管理。,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2769,工商银行湖北省分行将案涉债权划归其管理，并于2015年12月14日将包括案涉债权在内的批量债权转让给华融公司，并发出债权转让通知暨债务催收联合公告。,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2770,根据《中华人民共和国合同法》第八十条之规定，工商银行湖北省分行已履行了债权转让通知的义务，债权转让的形式合法，案涉的金融借款债权、抵押债权和担保债权已合法转让给华融公司。,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2771,2016年1月22日，华融公司将上述债权又转让给原告瑞华国银公司，并发出债权转让通知暨债务催收联合公告。,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2772,故案涉债权已合法转让给原告瑞华国银公司所有。,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2773,福星鸿泰公司、王曦阳、张祥成、张丽玲、张意平、陈育涛、盈华集团（香港）有限公司、湖北祥诚物资有限公司、上海显业金融信息服务有限公司、湖北鑫盛德隆商贸有限公司、湖北铁骥宝运工贸有限公司等十一被告抗辩称债权转让行为无效，对其不发生法律效力的主张，本院不予支持。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2774,按照原、被告签订的《流动资金借款合同》、《最高额抵押合同》以及《最高额保证合同》的约定，北街口支行将主债权转让给第三人无须经得借款人、最高额抵押人以及最高额保证人的同意，债权转让后，借款人、抵押人和保证人应向新的债权人瑞华国银公司继续履行合同约定的还款、抵押、保证等相关义务。,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2775,综上所述，案涉金融借款债权、抵押权和担保债权已合法转让给原告瑞华国银公司所有，福星鸿泰公司未按约履行还款义务，其应向原告瑞华国银公司偿还借款本金2300万元，支付截至2015年11月20日的借款利息、罚息和复利1361978.50元，此后的逾期利息、罚息和复利按7.59%的利率标准，计算至本判决确定的还款之日止。,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2776,张丽玲自愿以其所有的位于武汉市洪山区友谊大道508号时尚欧洲9栋/座18层的B1805、B1806、B1807、B1808、B1809、B18010室房屋及土地为福星鸿泰公司的上述贷款本息提供抵押担保，原告瑞华国银公司有权在福星鸿泰公司未能清偿债务的范围内，就上述房产折价、拍卖、变更所得价款，在抵押额度400万元的范围内享有优先受偿权；,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2777,被告王曦阳、张祥成、张丽玲、张意平、陈育涛、盈华集团（香港）有限公司、湖北祥诚物资有限公司、上海显业金融信息服务有限公司、湖北鑫盛德隆商贸有限公司、湖北铁骥宝运工贸有限公司、田伦、陈利军应对被告福星鸿泰公司的上述贷款本息向原告瑞华国银公司承担连带清偿责任。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2778,因原告瑞华国银公司未举证证明其实现债权的具体费用，本院对其要求本案被告承担实现债权费用的诉请予以驳回。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2779,被告田伦、陈利军经本院合法传唤未到庭参加诉讼，视为其对答辩、举证、质证等相应诉讼权利的放弃，本院依法缺席进行审理。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2780,依照《中华人民共和国物权法》第一百七十九条第一款、第一百八十七条、第一百九十二条、第二百零三条第一款，《中华人民共和国担保法》第六条、第十八条、第二十一条、第二十二条，《中华人民共和国合同法》第八十条、第一百九十六条，《中华人民共和国民事诉讼法》第一百四十二条、第一百四十四条之规定，判决如下：,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2781,"被告湖北福星鸿泰商贸有限公司于本判决生效后十日内向原告瑞华国银投资管理有限公司偿还借款本金2300万元及截至2015年11月20日的利息、罚息和复利1,361,978.52元，此后的利息、罚息和复利以2300万元为本金，按7.59%的标准计付至本判决确定的还款之日止；",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2782,原告瑞华国银投资管理有限公司对上述第一项贷款本息，在福星鸿泰公司未能清偿债务的范围内，对折价、拍卖、变卖武汉市洪山区友谊大道508号时尚欧洲9栋/座18层的B1805、B1806、B1807、B1808、B1809、B18010室房产所得的价款，在抵押额度400万元的范围内享有优先受偿权；,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2783,在抵押额度400万元至800万元的范围内享有优先受偿权，但不得对抗善意第三人；,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2784,被告王曦阳、张祥成、张丽玲、张意平、陈育涛、盈华集团（香港）有限公司、湖北祥诚物资有限公司、上海显业金融信息服务有限公司、湖北鑫盛德隆商贸有限公司、湖北铁骥宝运工贸有限公司、田伦、陈利军对福星鸿泰公司的上述第一项贷款本息向原告瑞华国银投资管理有限公司承担连带清偿责任；,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2785,四、驳回原告瑞华国银投资管理有限公司其他诉讼请求。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2786,如果未按本判决指定的期间履行给付金钱义务，应当依照《中华人民共和国民事诉讼法》第二百五十三条的规定，加倍支付迟延履行期间的债务利息。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2787,一审案件受理费163600元，由被告湖北福星鸿泰商贸有限公司、王曦阳、张祥成、张丽玲、张意平、陈育涛、盈华集团（香港）有限公司、湖北祥诚物资有限公司、上海显业金融信息服务有限公司、湖北鑫盛德隆商贸有限公司、湖北铁骥宝运工贸有限公司、田伦、陈利军共同负担。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2788,本院依照《中华人民共和国合同法》六十条、第七十九条、第八十条第一款、第八十一条、第一百零七条、第二百零六条、第二百零七条，《中华人民共和国担保法》第十四条、第十八条、第二十一条第一款，《最高人民法院关于审理涉及金融资产管理公司收购、管理、处置国有银行不良贷款形成的资产的案件适用法律若干问题的规定》第六条第一款，《最高人民法院关于金融资产管理公司收购、处置银行不良资产有关问题的补充通知》第二条，《中华人民共和国民事诉讼法》第九十二条第一款、第一百四十四条的规定，判决如下：,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2789,一、被告温州南湖商业集团有限公司于本判决生效之日起十日内偿付原告中国信达资产管理股份有限公司浙江省分公司垫款本金2978625元及逾期利息（截止2014年12月21日的逾期利息为806444.86元；,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2790,之后的逾期利息以垫款本金2978625元为基数，按日万分之五计算至本判决确定的履行之日止），但前述本息应扣除（2015）温鹿商初字第1393号民事判决执行受偿的部分。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2791,二、被告娄剑峰、被告李小珍以其与被告娄剑峰的夫妻共同财产为限对第一项债务承担连带清偿责任，但其共同承担保证责任的范围与编号为温交银2012年170最保字110号《最高额保证合同》所担保的其他债务合计不超过11500万元。,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2792,三、被告圣为控股有限公司对第一项债务承担连带清偿责任，但其承担保证责任的范围与编号为温交银2011年170最抵字123号《最高额保证合同》所担保的其他债务合计不超过5260万元。,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2793,案件受理费37905元，由原告中国信达资产管理股份有限公司浙江省分公司负担1005元，被告温州南湖商业集团有限公司、娄剑峰、李小珍、圣为控股有限公司负担36900元。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2794,本院于同日受理后适用普通程序，于2016年7月8日公开开庭进行了审理。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2795,原告的委托代理人吴玮杰，被告温州拓博塑料制品有限公司及章庆乐的共同委托代理人吴敬楚到庭参加诉讼，被告浙江拓源贸易有限公司、晨泰集团有限公司、山东拓博塑料制品有限公司、山东拓博昊源化工有限公司、山东博尔德化工有限公司、章庆乐经本院合法传唤，无正当理由拒不到庭。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2796,本案现已审理终结。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2797,本院经审理认定：2013年1月8日，被告浙江拓源贸易有限公司作为借款人与招商银行股份有限公司温州龙湾支行（以下简称招行龙湾支行）签订了编号为2013年授字第720102号的《授信协议》，协议约定：（1）招行龙湾支行向被告浙江拓源贸易有限公司提供人民币2700万元授信额度（含等值其他币种，回来按各具体业务实际发生时银行公布的外汇牌价折算），其中循环额度为人民币2700万元；,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2798,（2）授信期间从2013年1月8日至2014年1月7日止；,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2799,（3）原签订编号为2012年国贸字第577LC1200197B001号、2011年授字第721107号的授信协议，自本协议生效之日起，该授信协议项下具体业务尚有未清偿余额的，自动纳入本协议项下。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2800,2013年1月8日，被告晨泰集团有限公司、温州拓博塑料制品有限公司、章庆乐、山东拓博塑料制品有限公司、山东拓博昊源化工有限公司、山东博尔德化工有限公司分别向招行龙湾支行出具编号为2013年保字第720102-1、-2、-3、-4、-5、-6号《最高额不可撤销担保书》，主要约定：被告晨泰集团有限公司、温州拓博塑料制品有限公司、章庆乐、山东拓博塑料制品有限公司、山东拓博昊源化工有限公司、山东博尔德化工有限公司自愿为被告浙江拓源贸易有限公司在编号为2013年授字第720102号的《授信协议》项下所欠原告的所有债务承担连带保证责任；,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
